code,display_name,date,weight
600259.XSHG,广晟有色,2013-02-27,0.13
600315.XSHG,上海家化,2013-02-27,0.33
600316.XSHG,洪都航空,2013-02-27,0.13
002122.XSHE,*ST天马,2013-02-27,0.06
600252.XSHG,中恒集团,2013-02-27,0.17
002570.XSHE,*ST因美,2013-02-27,0.13
000825.XSHE,太钢不锈,2013-02-27,0.15
600256.XSHG,广汇能源,2013-02-27,0.67
000709.XSHE,河钢股份,2013-02-27,0.21
000559.XSHE,万向钱潮,2013-02-27,0.08
000157.XSHE,中联重科,2013-02-27,0.74
002236.XSHE,大华股份,2013-02-27,0.25
000623.XSHE,吉林敖东,2013-02-27,0.24
600827.XSHG,百联股份,2013-02-27,0.12
600588.XSHG,用友网络,2013-02-27,0.09
000703.XSHE,恒逸石化,2013-02-27,0.07
002375.XSHE,亚厦股份,2013-02-27,0.12
000629.XSHE,攀钢钒钛,2013-02-27,0.31
600893.XSHG,航发动力,2013-02-27,0.14
600125.XSHG,铁龙物流,2013-02-27,0.11
600123.XSHG,兰花科创,2013-02-27,0.27
600089.XSHG,特变电工,2013-02-27,0.38
600895.XSHG,张江高科,2013-02-27,0.1
000012.XSHE,南玻A,2013-02-27,0.21
600085.XSHG,同仁堂,2013-02-27,0.24
002415.XSHE,海康威视,2013-02-27,0.22
601238.XSHG,广汽集团,2013-02-27,0.03
601369.XSHG,陕鼓动力,2013-02-27,0.08
000792.XSHE,盐湖股份,2013-02-27,0.32
600005.XSHG,武钢股份,2013-02-27,0.22
600340.XSHG,华夏幸福,2013-02-27,0.17
600000.XSHG,浦发银行,2013-02-27,2.33
600550.XSHG,保变电气,2013-02-27,0.08
600649.XSHG,城投控股,2013-02-27,0.15
601117.XSHG,中国化学,2013-02-27,0.27
600415.XSHG,小商品城,2013-02-27,0.17
601633.XSHG,长城汽车,2013-02-27,0.2
600642.XSHG,申能股份,2013-02-27,0.23
600009.XSHG,上海机场,2013-02-27,0.23
002092.XSHE,中泰化学,2013-02-27,0.13
600066.XSHG,宇通客车,2013-02-27,0.25
601558.XSHG,ST锐电,2013-02-27,0.09
600062.XSHG,华润双鹤,2013-02-27,0.15
600309.XSHG,万华化学,2013-02-27,0.33
000937.XSHE,冀中能源,2013-02-27,0.21
601988.XSHG,中国银行,2013-02-27,0.38
600432.XSHG,退市吉恩,2013-02-27,0.1
601555.XSHG,东吴证券,2013-02-27,0.1
000933.XSHE,神火股份,2013-02-27,0.13
000422.XSHE,*ST宜化,2013-02-27,0.15
000423.XSHE,东阿阿胶,2013-02-27,0.44
601101.XSHG,昊华能源,2013-02-27,0.12
000630.XSHE,铜陵有色,2013-02-27,0.25
601390.XSHG,中国中铁,2013-02-27,0.3
601377.XSHG,兴业证券,2013-02-27,0.37
600718.XSHG,东软集团,2013-02-27,0.14
601398.XSHG,工商银行,2013-02-27,1.26
600153.XSHG,建发股份,2013-02-27,0.17
600150.XSHG,中国船舶,2013-02-27,0.23
601866.XSHG,中远海发,2013-02-27,0.12
000024.XSHE,招商地产,2013-02-27,0.36
600157.XSHG,永泰能源,2013-02-27,0.16
601098.XSHG,中南传媒,2013-02-27,0.09
601901.XSHG,方正证券,2013-02-27,0.32
600096.XSHG,云天化,2013-02-27,0.1
600100.XSHG,同方股份,2013-02-27,0.23
000780.XSHE,平庄能源,2013-02-27,0.07
600011.XSHG,华能国际,2013-02-27,0.52
600010.XSHG,包钢股份,2013-02-27,0.25
600016.XSHG,民生银行,2013-02-27,4.23
600015.XSHG,华夏银行,2013-02-27,0.72
601318.XSHG,中国平安,2013-02-27,2.93
600655.XSHG,豫园股份,2013-02-27,0.15
600019.XSHG,宝钢股份,2013-02-27,0.47
600549.XSHG,厦门钨业,2013-02-27,0.2
600395.XSHG,盘江股份,2013-02-27,0.14
601258.XSHG,庞大集团,2013-02-27,0.04
002603.XSHE,以岭药业,2013-02-27,0.05
601766.XSHG,中国中车,2013-02-27,0.31
600369.XSHG,西南证券,2013-02-27,0.2
601992.XSHG,金隅集团,2013-02-27,0.18
002378.XSHE,章源钨业,2013-02-27,0.04
000725.XSHE,京东方A,2013-02-27,0.26
600372.XSHG,中航电子,2013-02-27,0.11
601998.XSHG,中信银行,2013-02-27,0.25
000538.XSHE,云南白药,2013-02-27,0.48
000728.XSHE,国元证券,2013-02-27,0.21
600376.XSHG,首开股份,2013-02-27,0.15
000686.XSHE,东北证券,2013-02-27,0.1
600863.XSHG,内蒙华电,2013-02-27,0.11
000338.XSHE,潍柴动力,2013-02-27,0.4
002024.XSHE,苏宁易购,2013-02-27,0.57
601888.XSHG,中国国旅,2013-02-27,0.13
600547.XSHG,山东黄金,2013-02-27,0.48
601628.XSHG,中国人寿,2013-02-27,0.56
600811.XSHG,东方集团,2013-02-27,0.15
002106.XSHE,莱宝高科,2013-02-27,0.14
002299.XSHE,圣农发展,2013-02-27,0.1
601918.XSHG,新集能源,2013-02-27,0.1
600143.XSHG,金发科技,2013-02-27,0.21
600383.XSHG,金地集团,2013-02-27,0.6
600900.XSHG,长江电力,2013-02-27,0.68
000039.XSHE,中集集团,2013-02-27,0.19
600795.XSHG,国电电力,2013-02-27,0.44
600703.XSHG,三安光电,2013-02-27,0.16
600999.XSHG,招商证券,2013-02-27,0.54
000783.XSHE,长江证券,2013-02-27,0.31
600873.XSHG,梅花生物,2013-02-27,0.08
600783.XSHG,鲁信创投,2013-02-27,0.05
600266.XSHG,北京城建,2013-02-27,0.11
600267.XSHG,海正药业,2013-02-27,0.16
601717.XSHG,郑煤机,2013-02-27,0.16
601158.XSHG,重庆水务,2013-02-27,0.09
600660.XSHG,福耀玻璃,2013-02-27,0.21
600498.XSHG,烽火通信,2013-02-27,0.1
600664.XSHG,哈药股份,2013-02-27,0.11
601099.XSHG,太平洋,2013-02-27,0.09
000839.XSHE,中信国安,2013-02-27,0.11
000625.XSHE,长安汽车,2013-02-27,0.29
002344.XSHE,海宁皮城,2013-02-27,0.09
600352.XSHG,浙江龙盛,2013-02-27,0.13
000527.XSHE,美的电器,2013-02-27,0.34
600048.XSHG,保利地产,2013-02-27,1.03
000528.XSHE,柳工,2013-02-27,0.15
600362.XSHG,江西铜业,2013-02-27,0.4
600600.XSHG,青岛啤酒,2013-02-27,0.21
600208.XSHG,新湖中宝,2013-02-27,0.18
000750.XSHE,国海证券,2013-02-27,0.13
000999.XSHE,华润三九,2013-02-27,0.2
002304.XSHE,洋河股份,2013-02-27,0.46
601928.XSHG,凤凰传媒,2013-02-27,0.1
002038.XSHE,双鹭药业,2013-02-27,0.2
000758.XSHE,中色股份,2013-02-27,0.17
601009.XSHG,南京银行,2013-02-27,0.39
600674.XSHG,川投能源,2013-02-27,0.16
600997.XSHG,开滦股份,2013-02-27,0.12
002422.XSHE,科伦药业,2013-02-27,0.28
601001.XSHG,大同煤业,2013-02-27,0.11
600177.XSHG,雅戈尔,2013-02-27,0.2
000046.XSHE,泛海控股,2013-02-27,0.12
601006.XSHG,大秦铁路,2013-02-27,0.78
601168.XSHG,西部矿业,2013-02-27,0.28
601169.XSHG,北京银行,2013-02-27,0.97
600271.XSHG,航天信息,2013-02-27,0.16
601989.XSHG,中国重工,2013-02-27,0.39
600276.XSHG,恒瑞医药,2013-02-27,0.37
600779.XSHG,水井坊,2013-02-27,0.11
601088.XSHG,中国神华,2013-02-27,1.47
600770.XSHG,综艺股份,2013-02-27,0.08
600809.XSHG,山西汾酒,2013-02-27,0.16
600196.XSHG,复星医药,2013-02-27,0.23
601607.XSHG,上海医药,2013-02-27,0.21
600216.XSHG,浙江医药,2013-02-27,0.1
002673.XSHE,西部证券,2013-02-27,0.07
600058.XSHG,五矿发展,2013-02-27,0.13
600690.XSHG,青岛海尔,2013-02-27,0.41
002128.XSHE,露天煤业,2013-02-27,0.1
600219.XSHG,南山铝业,2013-02-27,0.15
600694.XSHG,大商股份,2013-02-27,0.18
600050.XSHG,中国联通,2013-02-27,0.55
601933.XSHG,永辉超市,2013-02-27,0.11
002001.XSHE,新和成,2013-02-27,0.12
000596.XSHE,古井贡酒,2013-02-27,0.07
600497.XSHG,驰宏锌锗,2013-02-27,0.19
002007.XSHE,华兰生物,2013-02-27,0.13
600598.XSHG,北大荒,2013-02-27,0.11
000983.XSHE,西山煤电,2013-02-27,0.41
600859.XSHG,王府井,2013-02-27,0.1
000059.XSHE,华锦股份,2013-02-27,0.08
600169.XSHG,太原重工,2013-02-27,0.11
600456.XSHG,宝钛股份,2013-02-27,0.07
002431.XSHE,棕榈股份,2013-02-27,0.07
600160.XSHG,巨化股份,2013-02-27,0.12
601336.XSHG,新华保险,2013-02-27,0.08
600166.XSHG,福田汽车,2013-02-27,0.18
601179.XSHG,中国西电,2013-02-27,0.12
002500.XSHE,山西证券,2013-02-27,0.14
601788.XSHG,光大证券,2013-02-27,0.37
600518.XSHG,康美药业,2013-02-27,0.44
600519.XSHG,贵州茅台,2013-02-27,1.35
000807.XSHE,云铝股份,2013-02-27,0.09
000858.XSHE,五粮液,2013-02-27,0.88
600516.XSHG,方大炭素,2013-02-27,0.12
000729.XSHE,燕京啤酒,2013-02-27,0.13
600221.XSHG,海航控股,2013-02-27,0.09
600028.XSHG,中国石化,2013-02-27,0.54
600029.XSHG,南方航空,2013-02-27,0.27
600022.XSHG,山东钢铁,2013-02-27,0.08
002310.XSHE,东方园林,2013-02-27,0.15
600971.XSHG,恒源煤电,2013-02-27,0.12
600188.XSHG,兖州煤业,2013-02-27,0.2
601699.XSHG,潞安环能,2013-02-27,0.38
002405.XSHE,四维图新,2013-02-27,0.09
000581.XSHE,威孚高科,2013-02-27,0.27
600582.XSHG,天地科技,2013-02-27,0.1
000060.XSHE,中金岭南,2013-02-27,0.27
600037.XSHG,歌华有线,2013-02-27,0.08
000776.XSHE,广发证券,2013-02-27,0.82
000063.XSHE,中兴通讯,2013-02-27,0.39
000778.XSHE,新兴铸管,2013-02-27,0.11
600546.XSHG,山煤国际,2013-02-27,0.08
601299.XSHG,中国北车,2013-02-27,0.34
000069.XSHE,华侨城A,2013-02-27,0.44
002241.XSHE,歌尔股份,2013-02-27,0.22
601669.XSHG,中国电建,2013-02-27,0.27
601668.XSHG,中国建筑,2013-02-27,0.99
601106.XSHG,中国一重,2013-02-27,0.13
601233.XSHG,桐昆股份,2013-02-27,0.05
601666.XSHG,平煤股份,2013-02-27,0.19
000100.XSHE,TCL集团,2013-02-27,0.37
600508.XSHG,上海能源,2013-02-27,0.09
002069.XSHE,獐子岛,2013-02-27,0.08
000869.XSHE,张裕A,2013-02-27,0.11
600118.XSHG,中国卫星,2013-02-27,0.13
601857.XSHG,中国石油,2013-02-27,0.59
600115.XSHG,东方航空,2013-02-27,0.16
601216.XSHG,君正集团,2013-02-27,0.05
600111.XSHG,北方稀土,2013-02-27,0.93
002202.XSHE,金风科技,2013-02-27,0.16
600739.XSHG,辽宁成大,2013-02-27,0.39
601898.XSHG,中煤能源,2013-02-27,0.27
601899.XSHG,紫金矿业,2013-02-27,0.55
600331.XSHG,宏达股份,2013-02-27,0.1
600031.XSHG,三一重工,2013-02-27,0.63
600030.XSHG,中信证券,2013-02-27,1.9
002142.XSHE,宁波银行,2013-02-27,0.26
002081.XSHE,金螳螂,2013-02-27,0.22
601688.XSHG,华泰证券,2013-02-27,0.43
000800.XSHE,一汽轿车,2013-02-27,0.12
600036.XSHG,招商银行,2013-02-27,3.67
600832.XSHG,东方明珠,2013-02-27,0.17
000883.XSHE,湖北能源,2013-02-27,0.02
600837.XSHG,海通证券,2013-02-27,1.75
000768.XSHE,中航飞机,2013-02-27,0.28
600839.XSHG,四川长虹,2013-02-27,0.14
601288.XSHG,农业银行,2013-02-27,1.41
600875.XSHG,东方电气,2013-02-27,0.18
601818.XSHG,光大银行,2013-02-27,0.77
002399.XSHE,海普瑞,2013-02-27,0.06
600170.XSHG,上海建工,2013-02-27,0.1
601111.XSHG,中国国航,2013-02-27,0.27
600535.XSHG,天士力,2013-02-27,0.32
002353.XSHE,杰瑞股份,2013-02-27,0.2
600741.XSHG,华域汽车,2013-02-27,0.19
601118.XSHG,海南橡胶,2013-02-27,0.14
601958.XSHG,金钼股份,2013-02-27,0.23
000970.XSHE,中科三环,2013-02-27,0.25
000878.XSHE,云南铜业,2013-02-27,0.2
600109.XSHG,国金证券,2013-02-27,0.13
600108.XSHG,亚盛集团,2013-02-27,0.17
601618.XSHG,中国中冶,2013-02-27,0.19
000425.XSHE,徐工机械,2013-02-27,0.29
600104.XSHG,上汽集团,2013-02-27,1.01
600348.XSHG,阳泉煤业,2013-02-27,0.34
000876.XSHE,新希望,2013-02-27,0.13
601328.XSHG,交通银行,2013-02-27,1.92
000402.XSHE,金融街,2013-02-27,0.3
000651.XSHE,格力电器,2013-02-27,1.28
000401.XSHE,冀东水泥,2013-02-27,0.15
601333.XSHG,广深铁路,2013-02-27,0.15
002594.XSHE,比亚迪,2013-02-27,0.13
601939.XSHG,建设银行,2013-02-27,0.87
002146.XSHE,荣盛发展,2013-02-27,0.2
601186.XSHG,中国铁建,2013-02-27,0.33
600027.XSHG,华电国际,2013-02-27,0.13
000895.XSHE,双汇发展,2013-02-27,0.41
000718.XSHE,苏宁环球,2013-02-27,0.1
601800.XSHG,中国交建,2013-02-27,0.11
600970.XSHG,中材国际,2013-02-27,0.09
000568.XSHE,泸州老窖,2013-02-27,0.39
002385.XSHE,大北农,2013-02-27,0.17
600804.XSHG,鹏博士,2013-02-27,0.16
601018.XSHG,宁波港,2013-02-27,0.18
002073.XSHE,软控股份,2013-02-27,0.09
601808.XSHG,中海油服,2013-02-27,0.19
600068.XSHG,葛洲坝,2013-02-27,0.22
000898.XSHE,鞍钢股份,2013-02-27,0.13
000562.XSHE,宏源证券,2013-02-27,0.22
600489.XSHG,中金黄金,2013-02-27,0.43
600886.XSHG,国投电力,2013-02-27,0.15
600887.XSHG,伊利股份,2013-02-27,0.7
000002.XSHE,万科A,2013-02-27,2.11
600881.XSHG,亚泰集团,2013-02-27,0.18
000001.XSHE,平安银行,2013-02-27,0.98
600585.XSHG,海螺水泥,2013-02-27,0.73
600528.XSHG,中铁工业,2013-02-27,0.09
600637.XSHG,东方明珠,2013-02-27,0.17
600583.XSHG,海油工程,2013-02-27,0.22
000009.XSHE,中国宝安,2013-02-27,0.19
000961.XSHE,中南建设,2013-02-27,0.08
000960.XSHE,锡业股份,2013-02-27,0.19
002155.XSHE,湖南黄金,2013-02-27,0.19
601166.XSHG,兴业银行,2013-02-27,2.75
600406.XSHG,国电南瑞,2013-02-27,0.27
000969.XSHE,安泰科技,2013-02-27,0.1
000968.XSHE,蓝焰控股,2013-02-27,0.06
600132.XSHG,重庆啤酒,2013-02-27,0.08
601601.XSHG,中国太保,2013-02-27,1.23
601600.XSHG,中国铝业,2013-02-27,0.27
000061.XSHE,农产品,2013-02-27,0.11
